Year,Team,Player,Position,Signed Using,Base_Salary,Signing_Bonus,Trade_Kicker,Likely_Incentives,Unlikely_Incentives,Dead_Cap,Cap_Figure,Cap_Percentage
2014,Indiana Pacers,David West,PF,Early Bird,"$12,000,000",-,-,-,-,"($24,600,000)","$12,000,000 ",19.03
2014,Indiana Pacers,George Hill,PG,Bird,"$8,000,000",-,-,-,-,"($24,000,000)","$8,000,000 ",12.69
2014,Indiana Pacers,Luis Scola,PF,Cap Space,"$4,868,499",-,-,-,-,"($4,868,499)","$4,868,499 ",7.72
2014,Indiana Pacers,C.J. Miles,SG,MLE,"$4,205,000",-,-,-,-,"($17,955,350)","$4,205,000 ",6.67
2014,Indiana Pacers,Ian Mahinmi,C,Early Bird,"$4,000,000",-,-,-,-,"($8,000,000)","$4,000,000 ",6.34
2014,Indiana Pacers,Chris Copeland,SF,MLE,"$3,135,000",-,-,-,-,"($3,135,000)","$3,135,000 ",4.97
2014,Indiana Pacers,C.J. Watson,PG,Bi-Annual,"$2,077,000",-,-,-,-,"($2,077,000)","$2,077,000 ",3.29
2014,Indiana Pacers,Solomon Hill,SF,Rookie,"$1,302,840",-,-,-,-,"($2,661,720)","$1,302,840 ",2.07
2014,Indiana Pacers,Damjan Rudez,SF,MLE,"$1,100,000",-,-,-,-,"($2,249,500)","$1,100,000 ",1.74
2014,Indiana Pacers,Donald Sloan,SG,Minimum,"$948,163",-,-,-,-,"($948,163)","$948,163 ",1.50
2014,Indiana Pacers,Rodney Stuckey,PG,Minimum,"$1,227,985",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Indiana Pacers,LaVoy Allen,PF,Minimum,"$948,163",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Indiana Pacers,Shayne Whittington,C,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Los Angeles Clippers,Chris Paul,PG,Bird,"$20,068,563",-,-,-,-,"($88,675,047)","$20,068,563 ",31.82
2014,Los Angeles Clippers,Blake Griffin,PF,Bird,"$17,674,613",-,-,-,-,"($78,097,126)","$17,674,613 ",28.03
2014,Los Angeles Clippers,DeAndre Jordan,C,Bird,"$11,440,123",-,-,-,-,"($11,440,123)","$11,440,123 ",18.14
2014,Los Angeles Clippers,J.J. Redick,SG,Bird,"$6,792,500",-,-,-,-,"($21,255,000)","$6,792,500 ",10.77
2014,Los Angeles Clippers,Spencer Hawes,C,MLE,"$5,305,000",-,"$566,309",-,-,"($22,652,350)","$5,871,309 ",9.31
2014,Los Angeles Clippers,Jamal Crawford,SG,MLE,"$5,450,000",-,-,-,-,"($6,950,000)","$5,450,000 ",8.64
2014,Los Angeles Clippers,Matt Barnes,SF,MLE,"$3,396,250",-,-,-,-,"($3,396,250)","$3,396,250 ",5.39
2014,Los Angeles Clippers,Austin Rivers,SG,Rookie,"$2,439,840",-,-,-,-,"($2,439,840)","$2,439,840 ",3.87
2014,Los Angeles Clippers,C.J. Wilcox,SG,Rookie,"$1,109,760",-,-,-,-,"($2,269,440)","$1,109,760 ",1.76
2014,Los Angeles Clippers,Hedo Turkoglu,SF,Minimum,"$1,448,490",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Clippers,Glen Davis,PF,Minimum,"$1,227,985",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Clippers,Ekpe Udoh,PF,Minimum,"$981,084",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Clippers,Dahntay Jones,SF,Minimum,"$613,478",-,-,-,-,"($387,632)","$387,632 ",0.61
2014,Los Angeles Clippers,Jordan Hamilton,SF,Minimum,"$150,591",-,-,-,-,"($150,591)","$150,591 ",0.24
2014,Los Angeles Clippers,Lester Hudson,PG,Minimum,"$27,887",-,-,-,-,"($27,887)","$27,887 ",0.04
2014,Los Angeles Lakers,Kobe Bryant,SG,Bird,"$23,500,000",-,-,-,-,"($48,500,000)","$23,500,000 ",37.26
2014,Los Angeles Lakers,Jordan Hill,C,Cap Space,"$9,000,000",-,-,-,-,"($9,000,000)","$9,000,000 ",14.27
2014,Los Angeles Lakers,Jeremy Lin,PG,Cap Space,"$14,898,938",-,-,-,-,"($8,374,646)","$8,374,646 ",13.28
2014,Los Angeles Lakers,Nick Young,SG,Cap Space,"$4,994,420",-,-,-,-,"($21,326,174)","$4,994,420 ",7.92
2014,Los Angeles Lakers,Carlos Boozer,PF,Cap Space,"$3,251,000",-,-,-,-,"($3,251,000)","$3,251,000 ",5.15
2014,Los Angeles Lakers,Julius Randle,PF,Rookie,"$2,997,360",-,-,-,-,"($6,129,600)","$2,997,360 ",4.75
2014,Los Angeles Lakers,Ryan Kelly,PF,Room,"$1,650,000",-,-,-,-,"($3,374,250)","$1,650,000 ",2.62
2014,Los Angeles Lakers,Ed Davis,PF,Minimum,"$981,084",-,-,-,-,"($2,081,686)","$981,084 ",1.56
2014,Los Angeles Lakers,Ronnie Price,PG,Minimum,"$1,316,809",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Lakers,Wayne Ellington,SG,Minimum,"$1,063,384",-,-,-,-,"($1,063,384)","$915,243 ",1.45
2014,Los Angeles Lakers,Wesley Johnson,SF,Minimum,"$981,084",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Lakers,Robert Sacre,C,Cap Space,"$915,243",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Los Angeles Lakers,Tarik Black,PF,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Los Angeles Lakers,Jordan Clarkson,PG,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Los Angeles Lakers,Jabari Brown,SG,Minimum,"$44,765",-,-,-,-,"($44,765)","$44,765 ",0.07
2014,Los Angeles Lakers,Vander Blue,SG,Minimum,"$14,409",-,-,-,-,"($14,409)","$14,409 ",0.02
2014,Memphis Grizzlies,Zach Randolph,PF,Bird,"$16,500,000",-,-,-,-,"($36,500,000)","$16,500,000 ",26.16
2014,Memphis Grizzlies,Marc Gasol,C,Bird,"$15,829,688",-,-,-,-,"($15,829,688)","$15,829,688 ",25.10
2014,Memphis Grizzlies,Jeff Green,PF,Bird,"$9,200,000",-,-,-,-,"($18,400,000)","$9,200,000 ",14.59
2014,Memphis Grizzlies,Mike Conley,PG,Cap Space,"$8,694,216",-,-,-,-,"($18,082,642)","$8,694,216 ",13.79
2014,Memphis Grizzlies,Courtney Lee,SG,Bird,"$5,450,000",-,-,-,-,"($11,125,000)","$5,450,000 ",8.64
2014,Memphis Grizzlies,Tony Allen,SG,Bird,"$4,831,461",-,-,-,-,"($15,505,618)","$4,831,461 ",7.66
2014,Memphis Grizzlies,Vince Carter,SG,MLE,"$3,911,981",-,-,-,-,"($10,000,000)","$3,911,981 ",6.20
2014,Memphis Grizzlies,Kosta Koufos,C,Bird,"$3,000,000",-,-,-,-,"($3,000,000)","$3,000,000 ",4.76
2014,Memphis Grizzlies,Beno Udrih,PG,Bi-Annual,"$2,077,000",-,-,-,-,"($3,000,000)","$2,077,000 ",3.29
2014,Memphis Grizzlies,Jordan Adams,SG,Rookie,"$1,344,120",-,-,-,-,"($2,748,720)","$1,344,120 ",2.13
2014,Memphis Grizzlies,Jon Leuer,PF,Early Bird,"$967,500",-,-,-,-,"($967,500)","$967,500 ",1.53
2014,Memphis Grizzlies,Nick Calathes,SG,Minimum,"$816,482",-,-,-,-,"($816,482)","$816,482 ",1.29
2014,Memphis Grizzlies,Jarnell Stokes,PF,MLE,"$725,000",-,-,-,-,"($1,352,395)","$725,000 ",1.15
2014,Memphis Grizzlies,Russ Smith,PG,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Memphis Grizzlies,JaMychal Green,PF,Cap Space,"$134,295",-,-,-,-,"($284,295)","$134,295 ",0.21
2014,Miami Heat,Chris Bosh,C,Bird,"$20,644,400",-,-,-,-,"($118,705,300)","$20,644,400 ",32.74
2014,Miami Heat,Dwyane Wade,SG,Bird,"$15,000,000",-,-,-,-,"($31,125,000)","$15,000,000 ",23.78
2014,Miami Heat,Luol Deng,SF,Cap Space,"$9,714,461",-,-,-,-,"($19,860,000)","$9,714,461 ",15.40
2014,Miami Heat,Goran Dragic,PG,Cap Space,"$7,500,000",-,-,-,-,"($15,000,000)","$7,500,000 ",11.89
2014,Miami Heat,Chris Andersen,PF,Cap Space,"$5,375,000",-,-,-,-,"($10,375,000)","$5,375,000 ",8.52
2014,Miami Heat,Josh McRoberts,PF,Cap Space,"$5,305,000",-,-,-,-,"($22,652,350)","$5,305,000 ",8.41
2014,Miami Heat,Mario Chalmers,PG,Bird,"$4,000,000",-,-,-,-,"($8,300,000)","$4,000,000 ",6.34
2014,Miami Heat,Udonis Haslem,PF,Room,"$2,732,000",-,-,-,-,"($5,586,940)","$2,732,000 ",4.33
2014,Miami Heat,Zoran Dragic,SG,Cap Space,"$1,500,000","$206,250",-,-,-,"($3,000,000)","$1,706,250 ",2.71
2014,Miami Heat,Shabazz Napier,PG,Rookie,"$1,238,640",-,-,-,-,"($2,533,080)","$1,238,640 ",1.96
2014,Miami Heat,Hassan Whiteside,C,Minimum,"$769,881",-,-,-,-,"($769,881)","$769,881 ",1.22
2014,Miami Heat,James Ennis,SF,Cap Space,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Miami Heat,Tyler Johnson,SG,Minimum,"$199,950",-,-,-,-,"($199,950)","$199,950 ",0.32
2014,Miami Heat,Henry Walker,PG,Minimum,"$196,217",-,-,-,-,"($196,217)","$196,217 ",0.31
2014,Miami Heat,Michael Beasley,SF,Minimum,"$195,440",-,-,-,-,"($195,440)","$195,440 ",0.31
2014,Milwaukee Bucks,O.J. Mayo,SG,Cap Space,"$8,000,000",-,-,-,-,"($16,000,000)","$8,000,000 ",12.69
2014,Milwaukee Bucks,Ersan Ilyasova,SF,Bird,"$7,900,000",-,-,-,-,"($16,200,000)","$7,900,000 ",12.53
2014,Milwaukee Bucks,Zaza Pachulia,C,Cap Space,"$5,200,000",-,-,-,-,"($10,400,000)","$5,200,000 ",8.25
2014,Milwaukee Bucks,Jabari Parker,SF,Rookie,"$4,930,560",-,-,-,-,"($10,083,000)","$4,930,560 ",7.82
2014,Milwaukee Bucks,Jared Dudley,SG,Bird,"$4,250,000",-,-,-,-,"($8,500,000)","$4,250,000 ",6.74
2014,Milwaukee Bucks,Jerryd Bayless,PG,Cap Space,"$3,000,000",-,-,-,-,"($6,000,000)","$3,000,000 ",4.76
2014,Milwaukee Bucks,Michael Carter-Williams,PG,Rookie,"$2,300,040",-,-,-,-,"($4,699,080)","$2,300,040 ",3.65
2014,Milwaukee Bucks,John Henson,PF,Rookie,"$1,967,320",-,-,-,-,"($4,910,541)","$1,967,320 ",3.12
2014,Milwaukee Bucks,Giannis Antetokounmpo,SF,Rookie,"$1,873,200",-,-,-,-,"($3,827,160)","$1,873,200 ",2.97
2014,Milwaukee Bucks,Tyler Ennis,PG,Rookie,"$1,590,720",-,-,-,-,"($3,253,080)","$1,590,720 ",2.52
2014,Milwaukee Bucks,Miles Plumlee,PF,Rookie,"$1,169,880",-,-,-,-,"($3,279,173)","$1,169,880 ",1.86
2014,Milwaukee Bucks,Khris Middleton,SF,MLE,"$915,243",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Milwaukee Bucks,Damien Inglis,SF,Cap Space,"$820,000",-,-,-,-,"($1,675,000)","$820,000 ",1.30
2014,Milwaukee Bucks,Johnny O'Bryant,PF,Cap Space,"$600,000",-,-,-,-,"($1,445,059)","$600,000 ",0.95
2014,Milwaukee Bucks,Jorge Gutierrez,PG,Minimum,"$43,226",-,-,-,-,-,"$43,226 ",0.07
2014,Minnesota Timberwolves,Nikola Pekovic,C,Bird,"$12,100,000",-,-,-,-,"($47,900,000)","$12,100,000 ",19.19
2014,Minnesota Timberwolves,Kevin Garnett,C,Bird,"$12,000,000",-,-,-,-,"($12,000,000)","$12,000,000 ",19.03
2014,Minnesota Timberwolves,Kevin Martin,SG,Bird,"$6,792,500",-,-,-,-,"($21,255,000)","$6,792,500 ",10.77
2014,Minnesota Timberwolves,Anthony Bennett,PF,Rookie,"$5,563,920",-,-,-,-,"($11,367,480)","$5,563,920 ",8.82
2014,Minnesota Timberwolves,Andrew Wiggins,SG,Rookie,"$5,510,640",-,-,-,-,"($11,269,320)","$5,510,640 ",8.74
2014,Minnesota Timberwolves,Chase Budinger,SF,Bird,"$5,000,000",-,-,-,-,"($10,000,000)","$5,000,000 ",7.93
2014,Minnesota Timberwolves,Ricky Rubio,PG,Rookie,"$4,660,479",-,-,-,-,"($4,660,479)","$4,660,479 ",7.39
2014,Minnesota Timberwolves,Gary Neal,PG,Cap Space,"$3,250,000",-,-,-,-,"($3,250,000)","$3,250,000 ",5.15
2014,Minnesota Timberwolves,Zach LaVine,PG,Rookie,"$2,055,840",-,-,-,-,"($4,204,200)","$2,055,840 ",3.26
2014,Minnesota Timberwolves,Shabazz Muhammad,SF,Rookie,"$1,971,960",-,-,-,-,"($4,028,880)","$1,971,960 ",3.13
2014,Minnesota Timberwolves,Adreian Payne,PF,Rookie,"$1,855,320",-,-,-,-,"($3,794,160)","$1,855,320 ",2.94
2014,Minnesota Timberwolves,Gorgui Dieng,C,Rookie,"$1,413,480",-,-,-,-,"($2,887,920)","$1,413,480 ",2.24
2014,Minnesota Timberwolves,Robbie Hummel,SF,Non-Bird,"$880,000",-,-,-,-,"($880,000)","$880,000 ",1.40
2014,Minnesota Timberwolves,Justin Hamilton,C,Minimum,"$816,482",-,-,-,-,"($816,482)","$816,482 ",1.29
2014,Minnesota Timberwolves,Lorenzo Brown,PG,Minimum,"$268,959",-,-,-,-,"($268,959)","$268,959 ",0.43
2014,Minnesota Timberwolves,Arinze Onuaku,PF,Minimum,"$43,226",-,-,-,-,"($43,226)","$43,226 ",0.07
2014,New Orleans Pelicans,Eric Gordon,SG,Bird,"$14,898,938",-,-,-,-,"($30,412,989)","$14,898,938 ",23.62
2014,New Orleans Pelicans,Tyreke Evans,PG,Bird,"$11,265,416",-,-,-,-,"($32,203,757)","$11,265,416 ",17.86
2014,New Orleans Pelicans,Jrue Holiday,PG,Bird,"$9,904,495",-,-,-,-,"($33,286,520)","$9,904,495 ",15.71
2014,New Orleans Pelicans,Ryan Anderson,PF,Bird,"$8,491,500",-,-,-,-,"($16,991,500)","$8,491,500 ",13.46
2014,New Orleans Pelicans,Omer Asik,C,Cap Space,"$14,898,938",-,-,-,-,"($8,374,646)","$8,374,646 ",13.28
2014,New Orleans Pelicans,Anthony Davis,PF,Rookie,"$5,607,240",-,-,-,-,"($12,677,970)","$5,607,240 ",8.89
2014,New Orleans Pelicans,Quincy Pondexter,SF,Bird,"$3,146,068",-,-,-,-,"($14,000,000)","$3,146,068 ",4.99
2014,New Orleans Pelicans,Norris Cole,PG,Rookie,"$2,038,206",-,-,-,-,"($2,038,206)","$2,038,206 ",3.23
2014,New Orleans Pelicans,Alexis Ajinca,C,Minimum,"$981,084",-,-,-,-,"($981,084)","$981,084 ",1.56
2014,New Orleans Pelicans,Luke Babbitt,SF,Minimum,"$981,084",-,-,-,-,"($981,084)","$981,084 ",1.56
2014,New Orleans Pelicans,Jimmer Fredette,PG,Minimum,"$948,163",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,New Orleans Pelicans,Jeff Withey,C,Minimum,"$816,482",-,-,-,-,"($816,482)","$816,482 ",1.29
2014,New Orleans Pelicans,Dante Cunningham,PF,Minimum,"$831,942",-,-,-,-,"($716,043)","$716,043 ",1.14
2014,New Orleans Pelicans,Toney Douglas,PG,Minimum,"$143,870",-,-,-,-,"($143,870)","$143,870 ",0.23
2014,New York Knicks,Carmelo Anthony,SF,Bird,"$22,458,401",-,-,-,-,"($124,064,681)","$22,458,401 ",35.61
2014,New York Knicks,Andrea Bargnani,PF,Bird,"$11,500,000",-,-,-,-,"($24,475,000)","$11,500,000 ",18.24
2014,New York Knicks,Jose Calderon,PG,Cap Space,"$7,097,191",-,-,-,-,"($22,208,430)","$7,097,191 ",11.25
2014,New York Knicks,Alexey Shved,PG,Cap Space,"$3,282,056",-,-,-,-,"($3,282,056)","$3,282,056 ",5.20
2014,New York Knicks,Jason Smith,PF,Mini MLE,"$3,278,000",-,-,-,-,"($3,278,000)","$3,278,000 ",5.20
2014,New York Knicks,Shane Larkin,PG,Rookie,"$1,606,080",-,-,-,-,"($3,281,400)","$1,606,080 ",2.55
2014,New York Knicks,Tim Hardaway Jr.,SG,Rookie,"$1,250,640",-,-,-,-,"($2,555,160)","$1,250,640 ",1.98
2014,New York Knicks,Cole Aldrich,C,Minimum,"$981,084",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,New York Knicks,Quincy Acy,SF,Cap Space,"$915,243",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,New York Knicks,Cleanthony Early,SF,Minimum,"$507,336",-,-,-,-,"($1,352,395)","$507,336 ",0.80
2014,New York Knicks,Travis Wear,PF,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,New York Knicks,Louis Amundson,PF,Minimum,"$585,775",-,-,-,-,"($409,167)","$409,167 ",0.65
2014,New York Knicks,Lance Thomas,SF,Minimum,"$423,885",-,-,-,-,"($409,167)","$409,167 ",0.65
2014,New York Knicks,Langston Galloway,PG,Minimum,"$235,762",-,-,-,-,"($235,762)","$235,762 ",0.37
2014,New York Knicks,Ricky Ledo,SG,Minimum,"$38,423",-,-,-,-,"($38,423)","$38,423 ",0.06
2014,Oklahoma City Thunder,Kevin Durant,SF,Bird,"$18,995,624",-,-,-,-,"($39,154,246)","$18,995,624 ",30.12
2014,Oklahoma City Thunder,Russell Westbrook,PG,Bird,"$15,719,062",-,-,-,-,"($50,232,654)","$15,719,062 ",24.93
2014,Oklahoma City Thunder,Serge Ibaka,PF,Bird,"$12,250,000",-,-,"$100,000",-,"($37,050,000)","$12,350,000 ",19.58
2014,Oklahoma City Thunder,Enes  Kanter,C,Rookie,"$5,694,674",-,-,-,-,"($5,694,674)","$5,694,674 ",9.03
2014,Oklahoma City Thunder,Dion Waiters,SG,Rookie,"$4,062,000",-,-,-,-,"($9,200,430)","$4,062,000 ",6.44
2014,Oklahoma City Thunder,Steve Novak,SF,Early Bird,"$3,445,947",-,-,-,-,"($7,195,947)","$3,445,947 ",5.46
2014,Oklahoma City Thunder,Anthony Morrow,SG,Cap Space,"$3,200,000",-,-,-,-,"($6,544,000)","$3,200,000 ",5.07
2014,Oklahoma City Thunder,D.J. Augustin,PG,Cap Space,"$3,000,000",-,-,-,-,"($6,000,000)","$3,000,000 ",4.76
2014,Oklahoma City Thunder,Nick Collison,PF,Bird,"$2,242,003",-,-,-,-,"($9,742,003)","$2,242,003 ",3.56
2014,Oklahoma City Thunder,Jeremy Lamb,SG,Rookie,"$2,202,000",-,-,-,-,"($5,236,356)","$2,202,000 ",3.49
2014,Oklahoma City Thunder,Steve Adams,C,Rookie,"$2,184,960",-,-,-,-,"($4,464,000)","$2,184,960 ",3.46
2014,Oklahoma City Thunder,Mitch McGary,PF,Rookie,"$1,400,040",-,-,-,-,"($2,863,080)","$1,400,040 ",2.22
2014,Oklahoma City Thunder,Andre Roberson,SF,Rookie,"$1,160,880",-,-,-,-,"($2,371,680)","$1,160,880 ",1.84
2014,Oklahoma City Thunder,Perry Jones III,SF,Rookie,"$1,129,200",-,-,-,-,"($3,167,406)","$1,129,200 ",1.79
2014,Oklahoma City Thunder,Kyle Singler,SG,MLE,"$1,090,000",-,-,-,-,"($1,090,000)","$1,090,000 ",1.73
2014,Orlando Magic,Channing Frye,PF,Cap Space,"$8,579,088",-,-,-,-,"($32,000,000)","$8,579,088 ",13.60
2014,Orlando Magic,Victor Oladipo,SG,Rookie,"$4,978,200",-,-,-,-,"($10,170,720)","$4,978,200 ",7.89
2014,Orlando Magic,Ben Gordon,SG,Cap Space,"$4,500,000",-,-,-,-,"($4,500,000)","$4,500,000 ",7.14
2014,Orlando Magic,Aaron Gordon,PF,Rookie,"$3,992,040",-,-,-,-,"($8,163,720)","$3,992,040 ",6.33
2014,Orlando Magic,Nikola Vucevic,C,Rookie,"$2,751,260",-,-,-,-,"($2,751,260)","$2,751,260 ",4.36
2014,Orlando Magic,Luke Ridnour,PG,Cap Space,"$2,750,000",-,-,-,-,"($2,750,000)","$2,750,000 ",4.36
2014,Orlando Magic,Elfrid Payton,PG,Rookie,"$2,397,840",-,-,-,-,"($4,903,560)","$2,397,840 ",3.80
2014,Orlando Magic,Tobias Harris,SF,Rookie,"$2,380,594",-,-,-,-,"($2,380,594)","$2,380,594 ",3.77
2014,Orlando Magic,Maurice Harkless ,SF,Rookie,"$1,887,840",-,-,-,-,"($4,781,899)","$1,887,840 ",2.99
2014,Orlando Magic,Andrew Nicholson,PF,Rookie,"$1,545,840",-,-,-,-,"($3,926,433)","$1,545,840 ",2.45
2014,Orlando Magic,Evan Fournier,SG,Rookie,"$1,483,920",-,-,-,-,"($3,772,124)","$1,483,920 ",2.35
2014,Orlando Magic,Willie Green,SG,Non-Bird,"$1,448,490",-,-,-,-,"($1,448,490)","$1,448,490 ",2.30
2014,Orlando Magic,Kyle O'Quinn,PF,Minimum,"$915,243",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Orlando Magic,Roy Devyn Marble,SF,Cap Space,"$884,879",-,-,-,-,"($884,879)","$884,879 ",1.40
2014,Orlando Magic,Dewayne Dedmon,PF,Cap Space,"$816,482",-,-,-,-,"($816,482)","$816,482 ",1.29
2014,Philadelphia 76Ers,Jason Richardson,SG,Bird,"$6,601,125",-,-,-,-,"($6,601,125)","$6,601,125 ",10.47
2014,Philadelphia 76Ers,Joel Embiid,C,Rookie,"$4,427,640",-,-,-,-,"($9,054,600)","$4,427,640 ",7.02
2014,Philadelphia 76Ers,Luc Richard Mbah a Moute,PF,Bird,"$3,956,095","$426,481",-,-,-,"($4,382,576)","$4,382,576 ",6.95
2014,Philadelphia 76Ers,Thomas Robinson,PF,Rookie,"$3,678,360",-,-,-,-,"($3,678,360)","$3,678,360 ",5.83
2014,Philadelphia 76Ers,Nerlens Noel,C,Rookie,"$3,315,120",-,-,-,-,"($6,772,920)","$3,315,120 ",5.26
2014,Philadelphia 76Ers,Furkan Aldemir,PF,Cap Space,"$2,810,305","$152,927",-,-,-,"($5,800,000)","$2,963,232 ",4.70
2014,Philadelphia 76Ers,Ronny Turiaf,C,Bi-Annual,"$1,500,000",-,-,-,-,"($1,500,000)","$1,500,000 ",2.38
2014,Philadelphia 76Ers,Tony Wroten Jr.,PG,Rookie,"$1,210,080",-,-,-,-,"($3,389,434)","$1,210,080 ",1.92
2014,Philadelphia 76Ers,Robert Covington,SF,Cap Space,"$1,000,000",-,-,-,-,"($1,000,000)","$1,000,000 ",1.59
2014,Philadelphia 76Ers,Henry Sims,C,Minimum,"$915,243",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Philadelphia 76Ers,Jerami Grant,SF,Cap Space,"$884,879",-,-,-,-,"($1,729,938)","$884,879 ",1.40
2014,Philadelphia 76Ers,Ishmael Smith,PG,Minimum,"$923,373",-,-,-,-,"($861,405)","$861,405 ",1.37
2014,Philadelphia 76Ers,Isaiah Canaan,PG,Cap Space,"$816,482",-,-,-,-,"($1,574,303)","$816,482 ",1.29
2014,Philadelphia 76Ers,Hollis Thompson,SF,Cap Space,"$816,482",-,-,-,-,"($816,482)","$816,482 ",1.29
2014,Philadelphia 76Ers,Glen Robinson III,SG,Minimum,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Philadelphia 76Ers,JaKarr Sampson,PF,Cap Space,"$507,336",-,-,-,-,"($507,336)","$507,336 ",0.80
2014,Phoenix Suns,Eric Bledsoe,PG,Bird,"$13,000,000",-,-,-,-,"($70,000,000)","$13,000,000 ",20.61
2014,Phoenix Suns,Marcus Thornton,SG,Cap Space,"$8,575,000",-,-,-,-,"($8,575,000)","$8,575,000 ",13.60
2014,Phoenix Suns,P.J. Tucker,SG,Cap Space,"$5,700,000",-,-,-,-,"($12,700,000)","$5,700,000 ",9.04
2014,Phoenix Suns,Brandan Wright,C,Cap Space,"$5,000,000",-,-,-,-,"($5,000,000)","$5,000,000 ",7.93
2014,Phoenix Suns,Alex Len,C,Rookie,"$3,649,920",-,-,-,-,"($7,457,040)","$3,649,920 ",5.79
2014,Phoenix Suns,Brandon Knight,PG,Rookie,"$3,553,917",-,-,-,-,"($3,553,917)","$3,553,917 ",5.64
2014,Phoenix Suns,Gerald Green,SF,Cap Space,"$3,500,000",-,-,-,-,"($3,500,000)","$3,500,000 ",5.55
2014,Phoenix Suns,Markieff Morris,PF,Rookie,"$2,989,239",-,-,-,-,"($2,989,239)","$2,989,239 ",4.74
2014,Phoenix Suns,Marcus Morris,PF,Rookie,"$2,943,221",-,-,-,-,"($2,943,221)","$2,943,221 ",4.67
2014,Phoenix Suns,Danny Granger,SF,Cap Space,"$2,077,000",-,-,-,-,"($4,247,465)","$2,077,000 ",3.29
2014,Phoenix Suns,T.J. Warren,SF,Rookie,"$1,953,120",-,-,-,-,"($3,994,200)","$1,953,120 ",3.10
2014,Phoenix Suns,Reggie Bullock,SG,Rookie,"$1,200,720",-,-,-,-,"($2,453,160)","$1,200,720 ",1.90
2014,Phoenix Suns,Archie Goodwin,SG,Rookie,"$1,112,280",-,-,-,-,"($2,272,440)","$1,112,280 ",1.76
2014,Phoenix Suns,Earl Barron,PF,Minimum,"$262,057",-,-,-,-,"($183,049)","$183,049 ",0.29
2014,Phoenix Suns,Jerel McNeal,PG,Minimum,"$26,919",-,-,-,-,"($26,919)","$26,919 ",0.04
2014,Portland Trail Blazers,LaMarcus Aldridge,PF,Bird,"$15,256,000",-,-,"$1,000,000",-,"($15,756,000)","$16,256,000 ",25.78
2014,Portland Trail Blazers,Nicolas Batum,SF,Bird,"$11,390,500","$375,000","$889,557",-,-,"($23,251,250)","$12,655,057 ",20.07
2014,Portland Trail Blazers,Arron Afflalo,SG,Bird,"$7,362,500",-,-,"$387,500",-,"($14,725,000)","$7,750,000 ",12.29
2014,Portland Trail Blazers,Wesley Matthews,SG,MLE,"$6,107,640","$1,138,000",-,-,-,"($7,245,640)","$7,245,640 ",11.49
2014,Portland Trail Blazers,Robin Lopez,C,Bird,"$5,340,229",-,-,"$784,500",-,"($6,124,729)","$6,124,729 ",9.71
2014,Portland Trail Blazers,Chris Kaman,C,MLE,"$4,800,000",-,-,-,-,"($5,800,000)","$4,800,000 ",7.61
2014,Portland Trail Blazers,Damian Lillard,PG,Rookie,"$3,340,920",-,-,-,-,"($3,340,920)","$3,340,920 ",5.30
2014,Portland Trail Blazers,Dorell Wright,SF,Cap Space,"$3,135,000",-,-,-,-,"($3,135,000)","$3,135,000 ",4.97
2014,Portland Trail Blazers,Joel Freeland,PF,Cap Space,"$2,567,512","$446,000",-,-,-,"($3,013,512)","$3,013,512 ",4.78
2014,Portland Trail Blazers,C.J. McCollum,PG,Rookie,"$2,421,000",-,-,-,-,"($4,946,160)","$2,421,000 ",3.84
2014,Portland Trail Blazers,Meyers Leonard,C,Rookie,"$2,317,920",-,-,-,-,"($5,393,799)","$2,317,920 ",3.68
2014,Portland Trail Blazers,Steve Blake,PG,Bi-Annual,"$2,077,000",-,-,-,-,"($4,247,465)","$2,077,000 ",3.29
2014,Portland Trail Blazers,Alonzo Gee,SF,Minimum,"$1,063,384",-,-,-,-,"($915,243)","$915,243 ",1.45
2014,Portland Trail Blazers,Allen Crabbe,SG,Minimum,"$862,000",-,-,-,-,"($862,000)","$862,000 ",1.37
2014,Portland Trail Blazers,Tim Frazier,PG,Minimum,"$50,734",-,-,-,-,"($50,734)","$50,734 ",0.08
