Year,Team,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Bonus,Miscellaneous,Dead_Cap,Cap_Hit,Cap_Percentage
2008,Carolina Panthers,Richard Marshall,CB,"$445,000",-,"$40,000","$265,000",-,-,-,-,"$750,000 ",0.65
2008,Carolina Panthers,Dwayne Jarrett,WR,"$370,000","$350,000",-,-,-,-,-,-,"$720,000 ",0.62
2008,Carolina Panthers,James Anderson,OLB,"$445,000","$162,400",-,-,-,-,-,-,"$607,400 ",0.52
2008,Carolina Panthers,Ryan Kalil,C,"$370,000","$232,500",-,-,-,-,-,-,"$602,500 ",0.52
2008,Carolina Panthers,Charles Johnson,DE,"$370,000","$177,500",-,-,-,-,-,-,"$547,500 ",0.47
2008,Carolina Panthers,Charles Godfrey,S,"$295,000","$213,550",-,-,-,-,-,-,"$508,550 ",0.44
2008,Carolina Panthers,Dan Connor,ILB,"$295,000","$197,096",-,-,-,-,-,-,"$492,096 ",0.42
2008,Carolina Panthers,Jeff King,TE,"$445,000","$41,006",-,-,-,-,-,-,"$486,006 ",0.42
2008,Carolina Panthers,Ryne Robinson,WR,"$370,000","$109,576",-,-,-,-,-,-,"$479,576 ",0.41
2008,Carolina Panthers,Dante Rosario,TE,"$370,000","$42,750",-,-,-,-,-,-,"$412,750 ",0.36
2008,Carolina Panthers,Tim Shaw,OLB,"$370,000","$39,725",-,-,-,-,-,-,"$409,725 ",0.35
2008,Carolina Panthers,Matt Moore,QB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Carolina Panthers,Nate Salley,S,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Carolina Panthers,C.J. Wilson,CB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Carolina Panthers,Gary Barnidge,TE,"$295,000","$47,312",-,-,-,-,-,-,"$342,312 ",0.30
2008,Carolina Panthers,Nick Hayden,DT,"$295,000","$24,500",-,-,-,-,-,-,"$319,500 ",0.28
2008,Carolina Panthers,Hilee Taylor,DE,"$295,000","$14,075",-,-,-,-,-,-,"$309,075 ",0.27
2008,Carolina Panthers,Mackenzy Bernadeau,G,"$295,000","$9,250",-,-,-,-,-,-,"$304,250 ",0.26
2008,Carolina Panthers,C.J. Wilson,CB,"$40,500",-,-,-,-,-,-,-,"$40,500 ",0.03
2008,Chicago Bears,Charles Tillman,CB,"$2,250,000","$1,416,667","$6,000,000",-,"$50,000",-,-,-,"$9,716,667 ",8.38
2008,Chicago Bears,Tommie Harris,DT,"$605,000","$1,720,000","$3,500,000","$757,500",-,-,-,-,"$6,582,500 ",5.67
2008,Chicago Bears,Adewale Ogunleye,DE,"$4,700,000","$1,666,666",-,-,-,-,-,-,"$6,366,666 ",5.49
2008,Chicago Bears,Brian Urlacher,LB,"$2,124,999","$3,057,142",-,-,"$50,000","$500,000",-,-,"$5,732,141 ",4.94
2008,Chicago Bears,Lance Briggs,OLB,"$805,000","$666,667","$3,750,000",-,"$250,000",-,-,-,"$5,471,667 ",4.72
2008,Chicago Bears,Chris Williams,G,"$295,000","$100,000","$1,126,000","$1,113,000",-,-,-,-,"$2,634,000 ",2.27
2008,Chicago Bears,Robbie Gould,K,"$460,000",-,"$2,000,000",-,"$100,000",-,-,-,"$2,560,000 ",2.21
2008,Chicago Bears,Rex Grossman,QB,"$1,500,000","$1,000,000",-,-,-,-,-,-,"$2,500,000 ",2.16
2008,Chicago Bears,Kyle Orton,QB,"$1,300,000","$814,500",-,-,"$100,000",-,-,-,"$2,214,500 ",1.91
2008,Chicago Bears,Israel Idonije,DE,"$1,500,000","$400,000",-,-,-,-,-,-,"$1,900,000 ",1.64
2008,Chicago Bears,Devin Hester,WR,"$445,000","$1,250,000",-,-,-,-,-,-,"$1,695,000 ",1.46
2008,Chicago Bears,Roberto Garza,C,"$730,000","$745,000",-,-,"$75,000",-,-,-,"$1,550,000 ",1.34
2008,Chicago Bears,Greg Olsen,TE,"$370,000","$50,000",-,"$886,250",-,-,-,-,"$1,306,250 ",1.13
2008,Chicago Bears,Matt Forte,RB,"$295,000","$383,333",-,-,-,-,"$528,167",-,"$1,206,500 ",1.04
2008,Chicago Bears,Anthony Adams,DT,"$800,000","$187,500",-,-,-,-,-,-,"$1,037,500 ",0.89
2008,Chicago Bears,Rashied Davis,WR,"$520,000","$366,667",-,-,-,-,-,-,"$936,667 ",0.81
2008,Chicago Bears,Dan Buenning,G,"$800,000",-,-,-,-,-,-,-,"$812,500 ",0.70
2008,Chicago Bears,Danieal Manning,S,"$445,000","$205,000",-,"$140,000",-,-,-,-,"$790,000 ",0.68
2008,Chicago Bears,Kellen Davis,TE,"$295,000","$418,985",-,-,-,-,-,-,"$713,985 ",0.62
2008,Chicago Bears,Brandon Lloyd,WR,"$605,000",-,-,-,-,-,-,-,"$645,000 ",0.56
2008,Chicago Bears,Dusty Dvoracek,DT,"$445,000","$188,625",-,-,-,-,-,-,"$633,625 ",0.55
2008,Chicago Bears,Jamar Williams,LB,"$445,000","$103,750",-,-,-,-,-,-,"$548,750 ",0.47
2008,Chicago Bears,Darrell McClover,LB,"$510,000","$35,000",-,-,-,-,-,-,"$545,000 ",0.47
2008,Chicago Bears,Garrett Wolfe,RB,"$370,000","$155,625",-,-,-,-,-,-,"$525,625 ",0.45
2008,Chicago Bears,Robbie Gould,K,"$520,000",-,-,-,-,-,-,-,"$520,000 ",0.45
2008,Chicago Bears,Earl Bennett,WR,"$295,000","$205,209",-,-,-,-,-,-,"$500,209 ",0.43
2008,Chicago Bears,Mark Anderson,DE,"$445,000","$39,137",-,-,-,-,-,-,"$484,137 ",0.42
2008,Chicago Bears,Josh Beekman,G,"$370,000","$98,125",-,-,-,-,-,-,"$468,125 ",0.40
2008,Chicago Bears,Marcus Harrison,DT,"$295,000","$163,651",-,-,-,-,-,-,"$458,651 ",0.40
2008,Chicago Bears,Kevin Jones,RB,"$605,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Chicago Bears,Kevin Payne,S,"$370,000","$37,500",-,-,-,-,-,-,"$407,500 ",0.35
2008,Chicago Bears,Corey Graham,S,"$370,000","$37,375",-,-,-,-,-,-,"$407,375 ",0.35
2008,Chicago Bears,Craig Steltz,S,"$295,000","$111,476",-,-,-,-,-,-,"$406,476 ",0.35
2008,Chicago Bears,Trumaine McBride,CB,"$370,000","$13,812",-,-,-,-,-,-,"$383,812 ",0.33
2008,Chicago Bears,Matt Toeaina,DT,"$370,000","$4,680",-,-,-,-,-,-,"$374,680 ",0.32
2008,Chicago Bears,Devin Aromashodu,WR,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Chicago Bears,Nick Roach,ILB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Chicago Bears,Caleb Hanie,QB,"$295,000","$1,666",-,-,-,-,-,-,"$296,666 ",0.26
2008,Chicago Bears,Ervin Baldwin,DE,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Chicago Bears,Zackary Bowman,CB,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Chicago Bears,Joey LaRocque,LB,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Cincinnati Bengals,Carson Palmer,QB,"$7,750,000","$4,430,000",-,"$1,800,000",-,-,-,-,"$13,980,000 ",12.05
2008,Cincinnati Bengals,Chad Johnson,WR,"$3,000,000","$2,000,000",-,-,-,-,-,-,"$6,650,000 ",5.73
2008,Cincinnati Bengals,Levi Jones,T,"$3,000,000","$1,400,000",-,"$666,666","$200,000",-,-,-,"$5,266,666 ",4.54
2008,Cincinnati Bengals,Robert Geathers,DE,"$2,200,000","$1,833,333",-,-,"$200,000",-,"$250,000",-,"$4,483,333 ",3.86
2008,Cincinnati Bengals,T.J. Houshmandzadeh,WR,"$2,650,000","$937,500",-,-,"$100,000",-,-,-,"$3,687,500 ",3.18
2008,Cincinnati Bengals,Reggie Kelly,TE,"$2,000,000","$1,000,000",-,-,"$200,000",-,-,-,"$3,200,000 ",2.76
2008,Cincinnati Bengals,Bobbie Williams,G,"$2,000,000","$625,000",-,-,"$200,000",-,"$100,000",-,"$2,925,000 ",2.52
2008,Cincinnati Bengals,Ben Utecht,TE,"$2,000,000","$666,666",-,-,-,-,-,-,"$2,666,666 ",2.30
2008,Cincinnati Bengals,Keith Rivers,OLB,"$295,000","$204,166","$1,405,000",-,-,-,-,-,"$1,904,166 ",1.64
2008,Cincinnati Bengals,Andrew Whitworth,LT,"$600,000","$1,275,000",-,-,-,-,-,-,"$1,875,000 ",1.62
2008,Cincinnati Bengals,Domata Peko,DT,"$650,000","$1,101,750",-,-,-,-,-,-,"$1,751,750 ",1.51
2008,Cincinnati Bengals,Johnathan Joseph,CB,"$530,000",-,-,"$1,002,500","$50,000",-,-,-,"$1,582,500 ",1.36
2008,Cincinnati Bengals,Chris Perry,RB,"$822,000","$350,000",-,"$360,000","$42,500",-,-,-,"$1,574,500 ",1.36
2008,Cincinnati Bengals,Leon Hall,CB,"$370,000",-,-,"$1,192,500",-,-,-,-,"$1,562,500 ",1.35
2008,Cincinnati Bengals,Jonathan Fanene,DE,"$900,000","$250,000",-,-,-,-,-,-,"$1,500,000 ",1.29
2008,Cincinnati Bengals,Shayne Graham,K,"$730,000","$597,000",-,-,-,-,-,-,"$1,327,000 ",1.14
2008,Cincinnati Bengals,Jerome Simpson,WR,"$285,000","$371,750",-,-,-,-,"$425,000",-,"$1,081,750 ",0.93
2008,Cincinnati Bengals,Eric Ghiaciuc,C,"$927,000","$106,250",-,-,-,-,-,-,"$1,033,250 ",0.89
2008,Cincinnati Bengals,Ryan Fitzpatrick,QB,"$927,000",-,-,-,-,-,-,-,"$927,000 ",0.80
2008,Cincinnati Bengals,Frostee Rucker,DT,"$445,000","$155,000",-,-,-,-,-,-,"$600,000 ",0.52
2008,Cincinnati Bengals,Cedric Benson,RB,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.45
2008,Cincinnati Bengals,Darryl Blackstock,LB,"$520,000",-,-,-,-,-,-,-,"$520,000 ",0.45
2008,Cincinnati Bengals,Pat Sims,DT,"$295,000","$192,050",-,-,-,-,-,-,"$487,050 ",0.42
2008,Cincinnati Bengals,Marvin White,S,"$370,000","$111,875",-,-,-,-,-,-,"$481,875 ",0.42
2008,Cincinnati Bengals,Andre Caldwell,WR,"$295,000","$150,250",-,-,-,-,-,-,"$445,250 ",0.38
2008,Cincinnati Bengals,Brandon Johnson,LB,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Cincinnati Bengals,Corey Mays,LB,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Cincinnati Bengals,Anthony Collins,LT,"$295,000","$117,625",-,-,-,-,-,-,"$412,625 ",0.36
2008,Cincinnati Bengals,Chris Henry,WR,"$520,000","$5,000",-,-,-,-,-,-,"$395,000 ",0.34
2008,Cincinnati Bengals,Chinedum Ndukwe,S,"$370,000","$8,837",-,-,-,-,-,-,"$378,837 ",0.33
2008,Cincinnati Bengals,Orien Harris,DT,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Cincinnati Bengals,Abdul Hodge,LB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Cincinnati Bengals,David Jones,CB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Cincinnati Bengals,Reagan Maui'a,RB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Cincinnati Bengals,Corey Lynch,S,"$295,000","$25,625",-,-,-,-,-,-,"$320,625 ",0.28
2008,Cincinnati Bengals,Kyle Cook,C,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Cincinnati Bengals,Jordan Palmer,QB,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Cincinnati Bengals,Matt Sherry,TE,"$200,000","$17,500",-,-,-,-,-,-,"$217,500 ",0.19
2008,Cincinnati Bengals,Dan Santucci,C,"$215,000",-,-,-,-,-,-,-,"$215,000 ",0.19
2008,Cincinnati Bengals,Ethan Kilmer,S,"$130,882",-,-,-,-,-,-,-,"$130,882 ",0.11
2008,Cleveland Browns,Joe Thomas,LT,"$4,000,000","$1,060,000",-,"$600,000","$100,000",-,"$5,750,000",-,"$11,510,000 ",9.92
2008,Cleveland Browns,Eric Steinbach,G,"$1,500,000","$1,666,667",-,-,-,-,-,-,"$9,266,667 ",7.99
2008,Cleveland Browns,Braylon Edwards,WR,"$4,350,000","$1,300,000","$500,000","$1,243,750",-,-,"$450,000",-,"$7,843,750 ",6.76
2008,Cleveland Browns,Jamal Lewis,RB,"$1,400,000",-,"$5,000,000",-,"$100,000",-,-,-,"$6,500,000 ",5.60
2008,Cleveland Browns,Kellen Winslow,TE,"$3,764,705","$1,000,000",-,"$882,500","$150,000","$508,334",-,-,"$6,305,539 ",5.44
2008,Cleveland Browns,Andra Davis,LB,"$3,000,000","$1,000,000","$200,000",-,"$25,000",-,-,-,"$4,225,000 ",3.64
2008,Cleveland Browns,Willie McGinest,LB,"$900,000","$666,668",-,-,-,-,-,-,"$3,666,668 ",3.16
2008,Cleveland Browns,Shaun Rogers,DT,"$1,400,000","$1,000,000","$1,000,000",-,"$100,000",-,"$100,000",-,"$3,600,000 ",3.10
2008,Cleveland Browns,Derek Anderson,QB,"$950,000","$2,333,333",-,-,"$50,000",-,-,-,"$3,333,333 ",2.87
2008,Cleveland Browns,Corey Williams,DT,"$605,000","$1,083,333",-,-,-,-,-,-,"$3,288,333 ",2.83
2008,Cleveland Browns,Rex Hadnot,G,"$650,000","$1,250,000",-,-,-,-,-,-,"$2,450,000 ",2.11
2008,Cleveland Browns,Sean Jones,S,"$2,145,000","$270,000",-,-,-,-,-,-,"$2,415,000 ",2.08
2008,Cleveland Browns,Shaun Smith,DT,"$1,750,000",-,-,-,-,-,-,-,"$2,100,000 ",1.81
2008,Cleveland Browns,Kamerion Wimbley,OLB,"$445,000",-,-,"$1,346,250","$50,000",-,-,-,"$1,841,250 ",1.59
2008,Cleveland Browns,Dave Zastudil,P,"$1,200,000","$320,000",-,"$100,000","$50,000",-,-,-,"$1,670,000 ",1.44
2008,Cleveland Browns,Phil Dawson,K,"$950,000","$160,000","$200,000","$160,000",-,-,-,-,"$1,470,000 ",1.27
2008,Cleveland Browns,Daven Holly,CB,"$1,417,000",-,-,-,-,-,-,-,"$1,417,000 ",1.22
2008,Cleveland Browns,Donte Stallworth,WR,"$605,000","$750,000",-,-,"$50,000",-,-,-,"$1,405,000 ",1.21
2008,Cleveland Browns,Brodney Pool,S,"$603,250","$400,000",-,-,-,-,-,-,"$1,099,500 ",0.95
2008,Cleveland Browns,Joshua Cribbs,WR,"$620,000","$400,000",-,-,"$25,000",-,-,-,"$1,045,000 ",0.90
2008,Cleveland Browns,D'Qwell Jackson,ILB,"$515,000","$475,000",-,-,-,-,-,-,"$990,000 ",0.85
2008,Cleveland Browns,Travis Daniels,S,"$775,000",-,-,-,-,-,-,-,"$927,000 ",0.80
2008,Cleveland Browns,Eric Wright,CB,"$370,000","$290,000",-,-,-,-,-,-,"$660,000 ",0.57
2008,Cleveland Browns,Mike Adams,S,"$605,000","$50,000",-,-,-,-,-,-,"$655,000 ",0.56
2008,Cleveland Browns,Allen Patrick,RB,"$295,000","$10,667",-,-,-,-,-,-,"$605,667 ",0.52
2008,Cleveland Browns,Leon Williams,LB,"$445,000","$112,500",-,-,-,-,-,-,"$557,500 ",0.48
2008,Cleveland Browns,Isaac Sowells,G,"$445,000","$111,000",-,-,-,-,-,-,"$556,000 ",0.48
2008,Cleveland Browns,Hamza Abdullah,CB,"$520,000",-,-,-,-,-,-,-,"$520,000 ",0.45
2008,Cleveland Browns,Scott Young,G,"$520,000",-,-,-,-,-,-,-,"$520,000 ",0.45
2008,Cleveland Browns,Jerome Harrison,RB,"$445,000","$43,500",-,-,-,-,-,-,"$488,500 ",0.42
2008,Cleveland Browns,Lawrence Vickers,FB,"$445,000","$24,000",-,-,-,-,-,-,"$469,000 ",0.40
2008,Cleveland Browns,Seth McKinney,G,"$605,000","$40,000",-,-,-,-,-,-,"$445,000 ",0.38
2008,Cleveland Browns,Bruce Gradkowski,QB,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Cleveland Browns,Robert McCune,LB,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Cleveland Browns,Beau Bell,LB,"$295,000","$123,300",-,-,-,-,-,-,"$418,300 ",0.36
2008,Cleveland Browns,Brandon McDonald,CB,"$370,000","$48,250",-,-,-,-,-,-,"$418,250 ",0.36
2008,Cleveland Browns,Alex Hall,OLB,"$385,000","$11,716",-,-,-,-,-,-,"$396,716 ",0.34
2008,Cleveland Browns,Charles Ali,RB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Cleveland Browns,Ahtyba Rubin,DT,"$295,000","$23,100",-,-,-,-,-,-,"$318,100 ",0.27
2008,Cleveland Browns,Syndric Steptoe,WR,"$295,000",-,-,-,-,-,-,-,"$295,000 ",0.25
2008,Cleveland Browns,Chase Pittman,DE,"$200,000",-,-,-,-,-,-,-,"$200,000 ",0.17
2008,Cleveland Browns,Paul Hubbard,WR,"$34,705",-,-,-,-,-,-,-,"$34,705 ",0.03
2008,Cleveland Browns,Richard Bartel,QB,"$295,000",-,-,-,-,-,-,-,"$17,352 ",0.01
2008,Dallas Cowboys,Terrell Owens,WR,"$830,000","$4,891,667",-,-,-,-,-,-,"$5,721,667 ",4.93
2008,Dallas Cowboys,Greg Ellis,LB,"$4,150,000","$600,000",-,-,-,-,-,-,"$4,750,000 ",4.09
2008,Dallas Cowboys,Tony Romo,QB,"$605,000","$1,916,000",-,-,-,"$2,046,499",-,-,"$4,567,499 ",3.94
2008,Dallas Cowboys,Jason Witten,TE,"$1,905,000","$1,000,000",-,"$1,000,000",-,-,-,-,"$3,905,000 ",3.37
2008,Dallas Cowboys,Terence Newman,CB,"$605,000","$3,083,500",-,-,-,-,-,-,"$3,688,500 ",3.18
2008,Dallas Cowboys,Andre Gurode,C,"$2,000,000","$1,666,667",-,-,-,-,-,-,"$3,666,667 ",3.16
2008,Dallas Cowboys,Bradie James,LB,"$1,750,000","$1,600,000",-,-,-,-,-,-,"$3,350,000 ",2.89
2008,Dallas Cowboys,Kyle Kosier,G,"$2,070,000","$1,000,000",-,-,-,-,-,-,"$3,070,000 ",2.65
2008,Dallas Cowboys,Brad Johnson,QB,"$2,000,000","$833,333",-,-,-,-,-,-,"$2,833,333 ",2.44
2008,Dallas Cowboys,Marc Colombo,T,"$605,000","$2,000,000",-,-,-,-,-,-,"$2,605,000 ",2.25
2008,Dallas Cowboys,Marion Barber,RB,"$520,000","$2,000,000",-,-,-,-,-,-,"$2,520,000 ",2.17
2008,Dallas Cowboys,DeMarcus Ware,OLB,"$725,000",-,-,"$1,790,000",-,-,-,-,"$2,515,000 ",2.17
2008,Dallas Cowboys,Patrick Crayton,WR,"$1,000,000","$1,200,000",-,-,-,-,-,-,"$2,200,000 ",1.90
2008,Dallas Cowboys,Chris Canty,DE,"$2,017,000",-,-,-,-,-,-,-,"$2,017,000 ",1.74
2008,Dallas Cowboys,Jay Ratliff,DT,"$520,000","$1,333,333",-,-,-,-,-,-,"$1,853,333 ",1.60
2008,Dallas Cowboys,Bobby Carpenter,LB,"$590,000",-,-,"$1,165,000",-,-,-,-,"$1,755,000 ",1.51
2008,Dallas Cowboys,Adam-Pacman Jones,CB,"$1,742,500",-,-,-,-,-,-,-,"$1,742,500 ",1.50
2008,Dallas Cowboys,Anthony Spencer,OLB,"$370,000","$895,000",-,-,"$300,000",-,-,-,"$1,565,000 ",1.35
2008,Dallas Cowboys,Marcus Spears,DE,"$602,500",-,-,"$920,000",-,-,-,-,"$1,522,500 ",1.31
2008,Dallas Cowboys,Mike Jenkins,CB,"$295,000","$620,000","$231,000",-,-,-,-,-,"$1,146,000 ",0.99
2008,Dallas Cowboys,Kevin Burnett,OLB,"$520,000","$230,000",-,"$140,625",-,-,"$198,207",-,"$1,088,832 ",0.94
2008,Dallas Cowboys,Felix Jones,RB,"$295,000","$714,500",-,-,-,-,-,-,"$1,009,500 ",0.87
2008,Dallas Cowboys,Tank Johnson,DT,"$605,000",-,"$306,250",-,"$45,000",-,-,-,"$956,250 ",0.82
2008,Dallas Cowboys,Joe Berger,C,"$927,000",-,-,-,-,-,-,-,"$927,000 ",0.80
2008,Dallas Cowboys,L.P. Ladouceur,LS,"$520,000","$160,000",-,-,-,-,-,-,"$680,000 ",0.59
2008,Dallas Cowboys,Jason Hatcher,DE,"$445,000","$153,125",-,-,-,-,-,-,"$598,125 ",0.52
2008,Dallas Cowboys,Martellus Bennett,TE,"$295,000","$205,000",-,-,-,-,-,-,"$500,000 ",0.43
2008,Dallas Cowboys,Pat Watkins,S,"$445,000","$46,250",-,-,-,-,-,-,"$491,250 ",0.42
2008,Dallas Cowboys,Isaiah Stanback,TE,"$370,000","$120,625",-,-,-,-,-,-,"$490,625 ",0.42
2008,Dallas Cowboys,Doug Free,RT,"$370,000","$106,250",-,-,-,-,-,-,"$476,250 ",0.41
2008,Dallas Cowboys,Pat McQuistan,RT,"$445,000","$14,750",-,-,-,-,-,-,"$459,750 ",0.40
2008,Dallas Cowboys,Miles Austin,WR,"$445,000","$5,466",-,-,-,-,-,-,"$450,466 ",0.39
2008,Dallas Cowboys,Stephen Bowen,DE,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Dallas Cowboys,Travis Wilson,WR,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Dallas Cowboys,Tashard Choice,RB,"$295,000","$109,750",-,-,-,-,-,-,"$404,750 ",0.35
2008,Dallas Cowboys,Nick Folk,K,"$370,000","$27,000",-,-,-,-,-,-,"$397,000 ",0.34
2008,Dallas Cowboys,Deon Anderson,RB,"$370,000","$23,062",-,-,-,-,-,-,"$393,062 ",0.34
2008,Dallas Cowboys,Courtney Brown,S,"$370,000","$15,525",-,-,-,-,-,-,"$385,525 ",0.33
2008,Dallas Cowboys,Justin Rogers,LB,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Dallas Cowboys,Orlando Scandrick,CB,"$295,000","$46,250",-,-,-,-,-,-,"$341,250 ",0.29
2008,Denver Broncos,Champ Bailey,CB,"$7,500,000","$1,000,000","$3,050","$2,400,000","$500,000","$1,287,000",-,-,"$12,690,050 ",10.94
2008,Denver Broncos,Daniel Graham,TE,"$700,000","$2,000,000",-,"$1,250,000","$200,000",-,-,-,"$4,150,000 ",3.58
2008,Denver Broncos,Dewayne Robertson,DT,"$900,000",-,"$3,000,000",-,-,-,-,-,"$3,900,000 ",3.36
2008,Denver Broncos,Brandon Stokley,WR,"$830,000","$48,750","$1,666,666",-,"$100,000",-,-,-,"$2,645,416 ",2.28
2008,Denver Broncos,Jay Cutler,QB,"$647,500",-,-,"$1,577,500","$100,000",-,-,-,"$2,325,000 ",2.00
2008,Denver Broncos,D.J. Williams,ILB,"$850,000","$650,000",-,"$640,000",-,-,-,-,"$2,140,000 ",1.84
2008,Denver Broncos,Ryan Clady,LT,"$295,000",-,"$1,418,000",-,-,-,-,-,"$1,713,000 ",1.48
2008,Denver Broncos,Jarvis Moss,DE,"$370,000","$100,000",-,"$1,100,000","$30,000",-,-,-,"$1,600,000 ",1.38
2008,Denver Broncos,Chris Myers,C,"$927,000",-,-,-,-,-,-,-,"$927,000 ",0.80
2008,Denver Broncos,Karl Paymah,CB,"$927,000",-,-,-,-,-,-,-,"$927,000 ",0.80
2008,Denver Broncos,Tony Scheffler,TE,"$445,000","$248,000",-,-,-,-,-,-,"$693,000 ",0.60
2008,Denver Broncos,Eddie Royal,WR,"$295,000","$383,250",-,-,-,-,-,-,"$678,250 ",0.58
2008,Denver Broncos,Tim Crowder,DE,"$370,000","$259,250",-,-,-,-,-,-,"$629,250 ",0.54
2008,Denver Broncos,Mario Haggan,LB,"$605,000",-,-,-,-,-,-,-,"$605,000 ",0.52
2008,Denver Broncos,Kenny Peterson,DT,"$605,000",-,-,-,-,-,-,-,"$605,000 ",0.52
2008,Denver Broncos,Ryan Harris,RT,"$370,000","$201,250",-,-,-,-,-,-,"$571,250 ",0.49
2008,Denver Broncos,Brandon Marshall,WR,"$445,000","$105,000",-,-,-,-,-,-,"$550,000 ",0.47
2008,Denver Broncos,Elvis Dumervil,OLB,"$445,000","$99,750",-,-,-,-,-,-,"$544,750 ",0.47
2008,Denver Broncos,Dylan Gandy,G,"$520,000",-,-,-,-,-,-,-,"$520,000 ",0.45
2008,Denver Broncos,Chris Kuper,G,"$445,000","$38,750",-,-,-,-,-,-,"$483,750 ",0.42
2008,Denver Broncos,Marcus Thomas,DT,"$370,000","$107,000",-,-,-,-,-,-,"$477,000 ",0.41
2008,Denver Broncos,Chad Jackson,WR,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Denver Broncos,Erik Pears,G,"$445,000",-,-,-,-,-,-,-,"$445,000 ",0.38
2008,Denver Broncos,Kory Lichtensteiger,C,"$295,000","$121,312",-,-,-,-,-,-,"$416,312 ",0.36
2008,Denver Broncos,Jack Williams,CB,"$295,000","$113,000",-,-,-,-,-,-,"$408,000 ",0.35
2008,Denver Broncos,Calvin Lowry,S,"$389,375",-,-,-,-,-,-,-,"$389,375 ",0.34
2008,Denver Broncos,Matt Prater,K,"$370,000",-,-,-,-,-,-,-,"$370,000 ",0.32
2008,Denver Broncos,Carlton Powell,DT,"$320,000","$45,065",-,-,-,-,-,-,"$365,065 ",0.31
2008,Denver Broncos,Spencer Larsen,RB,"$295,000","$24,381",-,-,-,-,-,-,"$319,381 ",0.28
2008,Denver Broncos,Tyler Polumbus,RT,"$295,000","$7,333",-,-,-,-,-,-,"$302,333 ",0.26
2008,Denver Broncos,Wesley Woodyard,ILB,"$295,000","$6,667",-,-,-,-,-,-,"$301,667 ",0.26
2008,Denver Broncos,Brett Kern,P,"$295,000","$5,000",-,-,-,-,-,-,"$300,000 ",0.26
2008,Denver Broncos,Anthony Alridge,RB,"$295,000","$6,667",-,-,-,-,-,-,"$206,667 ",0.18
2008,Denver Broncos,Josh Barrett,S,"$104,117",-,-,-,-,-,-,-,"$104,117 ",0.09
2008,Detroit Lions,Jeff Backus,T,"$2,700,000","$2,550,000",-,-,-,-,-,-,"$5,523,176 ",4.76
2008,Detroit Lions,Calvin Johnson,WR,"$1,883,438","$2,800,000",-,-,-,-,-,-,"$4,683,438 ",4.04
2008,Detroit Lions,Dominic Raiola,C,"$3,400,000","$870,000",-,-,-,-,-,-,"$4,270,000 ",3.68
2008,Detroit Lions,Jon Kitna,QB,"$2,950,000","$875,000",-,-,-,-,-,-,"$3,825,000 ",3.30
2008,Detroit Lions,Roy Williams,WR,"$2,409,970",-,-,-,-,-,"$1,110,000",-,"$3,519,970 ",3.03
2008,Detroit Lions,Travis Fisher,CB,"$1,750,000","$750,000","$250,000",-,-,-,-,-,"$2,750,000 ",2.37
2008,Detroit Lions,Ernie Sims,OLB,"$715,000",-,-,"$1,840,000","$50,000",-,-,-,"$2,605,000 ",2.25
2008,Detroit Lions,Jason Hanson,K,"$1,650,000","$430,000",-,-,-,-,-,-,"$2,080,000 ",1.79
2008,Detroit Lions,Michael Gaines,TE,"$800,000","$600,000","$600,000",-,-,-,-,-,"$2,000,000 ",1.72
2008,Detroit Lions,Paris Lenon,ILB,"$1,050,000","$600,000",-,-,-,-,-,-,"$1,650,000 ",1.42
2008,Detroit Lions,Gosder Cherilus,RT,"$295,000","$100,000","$985,000",-,-,-,-,-,"$1,380,000 ",1.19
