"","year","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HEP","AEP","HIP","AIP","HomeSecured","AwaySecured","League"
"10332",2013,"I1","09/03/13","Udinese","Roma",1,1,"D",1.28950136149491,1.42573729631604,1,1,0,0,"Seria A"
"10342",2013,"I1","10/03/13","Atalanta","Pescara",2,1,"H",2.1540380052451,0.608067861495644,3,0,0,0,"Seria A"
"10352",2013,"I1","10/03/13","Cagliari","Sampdoria",3,1,"H",1.53933646723695,1.15587759168698,3,0,0,0,"Seria A"
"10362",2013,"I1","10/03/13","Chievo","Napoli",2,0,"H",1.05551056467643,1.66719428697637,3,0,0,0,"Seria A"
"10372",2013,"I1","10/03/13","Inter","Bologna",0,1,"A",1.9091456727576,0.826724950186126,0,3,0,0,"Seria A"
"10382",2013,"I1","10/03/13","Juventus","Catania",1,0,"H",2.35451698245341,0.462356534256702,3,0,0,0,"Seria A"
"10392",2013,"I1","10/03/13","Lazio","Fiorentina",0,2,"A",1.40564206829629,1.30479183032207,0,3,0,0,"Seria A"
"10402",2013,"I1","10/03/13","Palermo","Siena",1,2,"A",1.7705294096422,0.950211945838504,0,3,0,0,"Seria A"
"10415",2013,"I1","10/03/13","Parma","Torino",4,1,"H",1.68508483332072,1.01883735431707,3,0,0,0,"Seria A"
"10422",2013,"I1","16/03/13","Bologna","Juventus",0,2,"A",0.769726019074908,1.97408857336065,0,3,0,0,"Seria A"
"10432",2013,"I1","16/03/13","Catania","Udinese",3,1,"H",1.72876123604007,0.987954359734875,3,0,0,0,"Seria A"
"10442",2013,"I1","17/03/13","Fiorentina","Genoa",3,2,"H",2.16905734129062,0.602205702718738,3,0,0,0,"Seria A"
"10452",2013,"I1","17/03/13","Milan","Palermo",2,0,"H",2.35712007361427,0.461131162150511,3,0,0,0,"Seria A"
"10462",2013,"I1","17/03/13","Napoli","Atalanta",3,2,"H",2.13300071016261,0.641386091738442,3,0,0,0,"Seria A"
"10472",2013,"I1","17/03/13","Pescara","Chievo",0,2,"A",1.2965952965953,1.40716040716041,0,3,0,0,"Seria A"
"10482",2013,"I1","17/03/13","Roma","Parma",2,0,"H",2.07693911673829,0.691726808163256,3,0,0,0,"Seria A"
"10492",2013,"I1","17/03/13","Siena","Cagliari",0,0,"D",1.51865245387081,1.18806845566959,1,1,0,0,"Seria A"
"10502",2013,"I1","17/03/13","Torino","Lazio",1,0,"H",1.45205142255489,1.25223159084584,3,0,0,0,"Seria A"
"10515",2013,"I1","30/03/13","Atalanta","Sampdoria",0,0,"D",1.55969400831281,1.13605821196555,1,1,0,0,"Seria A"
"10522",2013,"I1","30/03/13","Cagliari","Fiorentina",2,1,"H",1.14375171519098,1.56535189481825,3,0,0,0,"Seria A"
"10532",2013,"I1","30/03/13","Chievo","Milan",0,1,"A",0.843641756290812,1.88854997221059,0,3,0,0,"Seria A"
"10542",2013,"I1","30/03/13","Genoa","Siena",2,2,"D",1.72695745209581,0.991859379035881,1,1,0,0,"Seria A"
"10552",2013,"I1","30/03/13","Inter","Juventus",1,2,"A",1.16160752458316,1.55408294142796,0,3,0,0,"Seria A"
"10562",2013,"I1","30/03/13","Lazio","Catania",2,1,"H",1.71376445290649,1.00101099780865,3,0,0,0,"Seria A"
"10572",2013,"I1","30/03/13","Palermo","Roma",2,0,"H",1.06280883991841,1.66382446327565,3,0,0,0,"Seria A"
"10582",2013,"I1","30/03/13","Parma","Pescara",3,0,"H",2.25978042187816,0.536809645272101,3,0,0,0,"Seria A"
"10592",2013,"I1","30/03/13","Torino","Napoli",3,5,"A",1.1842308683329,1.52434939448596,0,3,0,0,"Seria A"
"10602",2013,"I1","30/03/13","Udinese","Bologna",0,0,"D",1.69051436257987,1.02356354649753,1,1,0,0,"Seria A"
"10615",2013,"I1","03/04/13","Sampdoria","Inter",0,2,"A",1.39884982344124,1.31160841506093,0,3,0,0,"Seria A"
"10622",2013,"I1","06/04/13","Bologna","Torino",2,2,"D",1.6592967963625,1.0432820797612,1,1,0,0,"Seria A"
"10632",2013,"I1","06/04/13","Juventus","Pescara",2,1,"H",2.60065123851611,0.278470918545346,3,0,0,0,"Seria A"
"10642",2013,"I1","07/04/13","Catania","Cagliari",0,0,"D",1.75286492143987,0.966823579251654,1,1,0,0,"Seria A"
"10652",2013,"I1","07/04/13","Fiorentina","Milan",2,2,"D",1.28776262898347,1.41904604036302,1,1,0,0,"Seria A"
"10662",2013,"I1","07/04/13","Inter","Atalanta",3,4,"A",1.88201578335654,0.856230286283411,0,3,0,0,"Seria A"
"10672",2013,"I1","07/04/13","Napoli","Genoa",2,0,"H",2.27007635237375,0.525373920054909,3,0,0,0,"Seria A"
"10682",2013,"I1","07/04/13","Sampdoria","Palermo",1,3,"A",1.69043863319205,1.02021782234823,0,3,0,0,"Seria A"
"10692",2013,"I1","07/04/13","Siena","Parma",0,0,"D",1.48801045980505,1.21346439085017,1,1,0,0,"Seria A"
"10702",2013,"I1","07/04/13","Udinese","Chievo",3,1,"H",1.84349118365821,0.878172717685529,3,0,0,0,"Seria A"
"10715",2013,"I1","08/04/13","Roma","Lazio",1,1,"D",1.72094632748207,1.00759557149235,1,1,0,0,"Seria A"
"10722",2013,"I1","13/04/13","Atalanta","Fiorentina",0,2,"A",1.21219407253676,1.50064538989142,0,3,0,0,"Seria A"
"10732",2013,"I1","13/04/13","Pescara","Siena",2,3,"A",1.08377140919111,1.63472952348652,0,3,0,0,"Seria A"
"10742",2013,"I1","14/04/13","Cagliari","Inter",2,0,"H",1.29832431038928,1.41742717195153,3,0,0,0,"Seria A"
"10752",2013,"I1","14/04/13","Chievo","Catania",0,0,"D",1.51576134684052,1.18104275848279,1,1,0,0,"Seria A"
"10762",2013,"I1","14/04/13","Genoa","Sampdoria",1,1,"D",1.44895737718931,1.25872494522081,1,1,0,0,"Seria A"
"10772",2013,"I1","14/04/13","Milan","Napoli",1,1,"D",1.65584735057509,1.06398510737318,1,1,0,0,"Seria A"
"10782",2013,"I1","14/04/13","Palermo","Bologna",1,1,"D",1.7065457870269,1.01022497521023,1,1,0,0,"Seria A"
"10792",2013,"I1","14/04/13","Parma","Udinese",0,3,"A",1.68245119493914,1.03200603183527,0,3,0,0,"Seria A"
"10802",2013,"I1","14/04/13","Torino","Roma",1,2,"A",1.24594235764535,1.46809831938704,0,3,0,0,"Seria A"
"10815",2013,"I1","15/04/13","Lazio","Juventus",0,2,"A",0.986439133999332,1.73721798803632,0,3,0,0,"Seria A"
"10822",2013,"I1","20/04/13","Genoa","Atalanta",1,1,"D",1.70811767042058,1.01117100619419,1,1,0,0,"Seria A"
"10832",2013,"I1","20/04/13","Udinese","Lazio",1,0,"H",1.48818566780924,1.21622439396082,3,0,0,0,"Seria A"
"10842",2013,"I1","21/04/13","Bologna","Sampdoria",1,1,"D",1.61564286838378,1.06043120180454,1,1,0,0,"Seria A"
"10852",2013,"I1","21/04/13","Catania","Palermo",1,1,"D",1.56383854385066,1.14255540542639,1,1,0,0,"Seria A"
"10862",2013,"I1","21/04/13","Fiorentina","Torino",4,3,"H",2.15659466849679,0.612766210396053,3,0,0,0,"Seria A"
"10872",2013,"I1","21/04/13","Inter","Parma",1,0,"H",1.69845183887916,1.01787740805604,3,0,0,0,"Seria A"
"10882",2013,"I1","21/04/13","Juventus","Milan",1,0,"H",1.87322432581054,0.864549362002985,3,0,0,0,"Seria A"
"10892",2013,"I1","21/04/13","Napoli","Cagliari",3,2,"H",2.19587642831501,0.587297394319929,3,0,0,0,"Seria A"
"10902",2013,"I1","21/04/13","Roma","Pescara",1,1,"D",2.53572586652645,0.32699706410762,1,1,0,0,"Seria A"
"10915",2013,"I1","21/04/13","Siena","Chievo",0,1,"A",1.63286145101922,1.07191607397946,0,3,0,0,"Seria A"
"10922",2013,"I1","27/04/13","Atalanta","Bologna",1,1,"D",1.45799981692619,1.16047436458132,1,1,0,0,"Seria A"
"10932",2013,"I1","27/04/13","Cagliari","Udinese",0,1,"A",1.14801374956564,1.55691504332971,0,3,0,0,"Seria A"
"10942",2013,"I1","27/04/13","Pescara","Napoli",0,3,"A",0.513741168279531,2.30138436905086,0,3,0,0,"Seria A"
"10952",2013,"I1","28/04/13","Chievo","Genoa",0,1,"A",1.42367442846396,1.27666764110543,0,3,0,0,"Seria A"
"10962",2013,"I1","28/04/13","Milan","Catania",4,2,"H",2.30443864479624,0.499344748444542,3,0,0,0,"Seria A"
"10972",2013,"I1","28/04/13","Palermo","Inter",1,0,"H",1.48907026442493,1.22598419114807,3,0,0,0,"Seria A"
"10982",2013,"I1","28/04/13","Parma","Lazio",0,0,"D",1.46970191801673,1.23627562651518,1,1,0,0,"Seria A"
"10992",2013,"I1","28/04/13","Roma","Siena",4,0,"H",2.14771645005788,0.623935881844423,3,0,0,0,"Seria A"
"11005",2013,"I1","28/04/13","Sampdoria","Fiorentina",0,3,"A",1.05100294125441,1.66941360396407,0,3,0,0,"Seria A"
"11015",2013,"I1","28/04/13","Torino","Juventus",0,2,"A",0.782470119521912,1.96334661354582,0,3,0,0,"Seria A"
"11022",2013,"I1","04/05/13","Chievo","Cagliari",0,0,"D",1.48032329452516,1.08621187337631,1,1,0,0,"Seria A"
"11032",2013,"I1","04/05/13","Fiorentina","Roma",0,1,"A",1.70770121119425,1.03096192798975,0,3,0,0,"Seria A"
"11042",2013,"I1","05/05/13","Catania","Siena",3,0,"H",1.54740107411963,1.17383530613754,3,0,0,0,"Seria A"
"11052",2013,"I1","05/05/13","Genoa","Pescara",4,1,"H",2.41631157719974,0.420130811277619,3,0,0,0,"Seria A"
"11062",2013,"I1","05/05/13","Juventus","Palermo",1,0,"H",2.19363674881022,0.550374917478742,3,0,0,0,"Seria A"
"11072",2013,"I1","05/05/13","Lazio","Bologna",6,0,"H",1.98368593321771,0.760889183987652,3,0,0,0,"Seria A"
"11082",2013,"I1","05/05/13","Milan","Torino",1,0,"H",2.42164861304972,0.412585762871803,3,0,0,0,"Seria A"
"11092",2013,"I1","05/05/13","Napoli","Inter",3,1,"H",2.16966513927337,0.61061548219589,3,0,0,0,"Seria A"
"11105",2013,"I1","05/05/13","Parma","Atalanta",2,0,"H",1.49973857668655,1.03217351228493,3,0,0,0,"Seria A"
"11115",2013,"I1","05/05/13","Udinese","Sampdoria",3,1,"H",2.05786400708817,0.692437012972261,3,0,0,0,"Seria A"
"11122",2013,"I1","07/05/13","Roma","Chievo",0,1,"A",2.38798663818172,0.443543979729315,0,3,0,0,"Seria A"
"11132",2013,"I1","08/05/13","Atalanta","Juventus",0,1,"A",1.03461829577596,1.6829245621257,0,3,0,1,"Seria A"
"11142",2013,"I1","08/05/13","Bologna","Napoli",0,3,"A",0.828254947872247,1.92197441941003,0,3,0,0,"Seria A"
"11152",2013,"I1","08/05/13","Cagliari","Parma",0,1,"A",1.40466079503672,1.19657770546869,0,3,1,1,"Seria A"
"11162",2013,"I1","08/05/13","Inter","Lazio",1,3,"A",1.33461658516283,1.38690042659453,0,3,0,0,"Seria A"
"11172",2013,"I1","08/05/13","Palermo","Udinese",2,3,"A",1.54273547474033,1.18969395233643,0,3,0,0,"Seria A"
"11182",2013,"I1","08/05/13","Pescara","Milan",0,4,"A",0.305366931432622,2.55936986404018,0,3,1,0,"Seria A"
"11192",2013,"I1","08/05/13","Sampdoria","Catania",1,1,"D",1.73465430092751,0.949434539327099,1,1,0,0,"Seria A"
"11202",2013,"I1","08/05/13","Siena","Fiorentina",0,1,"A",0.783737942590232,1.97203109534007,0,3,0,0,"Seria A"
"11215",2013,"I1","08/05/13","Torino","Genoa",0,0,"D",1.41427328111401,1.059181897302,1,1,0,0,"Seria A"
"11222",2013,"I1","11/05/13","Catania","Pescara",1,0,"H",2.4138421689827,0.420619034067614,3,0,0,1,"Seria A"
"11232",2013,"I1","11/05/13","Juventus","Cagliari",1,1,"D",2.36773294641055,0.458559225129481,1,1,1,1,"Seria A"
"11242",2013,"I1","12/05/13","Chievo","Torino",1,1,"D",1.20186598812553,1.35708227311281,1,1,1,0,"Seria A"
"11252",2013,"I1","12/05/13","Fiorentina","Palermo",1,0,"H",2.18908611179346,0.608092378765253,3,0,0,0,"Seria A"
"11262",2013,"I1","12/05/13","Genoa","Inter",0,0,"D",1.84137206007512,0.901652500389761,1,1,0,0,"Seria A"
"11272",2013,"I1","12/05/13","Lazio","Sampdoria",2,0,"H",2.28606415606475,0.521591797233203,3,0,0,1,"Seria A"
"11282",2013,"I1","12/05/13","Milan","Roma",0,0,"D",1.96112054322421,0.792386067147275,1,1,0,0,"Seria A"
"11292",2013,"I1","12/05/13","Napoli","Siena",2,1,"H",2.35575255808762,0.470831622626768,3,0,1,0,"Seria A"
"11302",2013,"I1","12/05/13","Parma","Bologna",0,2,"A",1.88890416294362,0.838282127064861,0,3,1,1,"Seria A"
"11315",2013,"I1","12/05/13","Udinese","Atalanta",2,1,"H",2.29047111918287,0.516510299585166,3,0,0,1,"Seria A"
"11322",2013,"I1","18/05/13","Sampdoria","Juventus",3,2,"H",0.881995027296922,1.85060305733677,3,0,1,1,"Seria A"
"11332",2013,"I1","19/05/13","Atalanta","Chievo",2,2,"D",1.67145674777345,1.03098721580974,1,1,1,1,"Seria A"
"11342",2013,"I1","19/05/13","Bologna","Genoa",0,0,"D",1.60961674925248,1.09653139575082,1,1,1,1,"Seria A"
"11352",2013,"I1","19/05/13","Cagliari","Lazio",1,0,"H",0.820901181946405,1.92121275508733,3,0,1,0,"Seria A"
"11362",2013,"I1","19/05/13","Inter","Udinese",2,5,"A",1.13069970684219,1.59421206925162,0,3,1,0,"Seria A"
"11372",2013,"I1","19/05/13","Palermo","Parma",1,3,"A",1.5177032223843,1.1779604826946,0,3,1,1,"Seria A"
"11382",2013,"I1","19/05/13","Pescara","Fiorentina",1,5,"A",0.330222177963362,2.52772961595283,0,3,1,0,"Seria A"
"11392",2013,"I1","19/05/13","Roma","Napoli",2,1,"H",1.412721534353,1.31366836610828,3,0,0,1,"Seria A"
"11402",2013,"I1","19/05/13","Siena","Milan",1,2,"A",0.33249399107245,2.52970127045897,0,3,1,0,"Seria A"
"11415",2013,"I1","19/05/13","Torino","Catania",2,2,"D",1.61932854883834,1.0827149981754,1,1,1,1,"Seria A"
"11422",2012,"I1","09/09/11","Milan","Lazio",2,2,"D",1.99102061812876,0.748524547044769,1,1,0,0,"Seria A"
"11432",2012,"I1","10/09/11","Cesena","Napoli",1,3,"A",1.13800248303121,1.56805673247732,0,3,0,0,"Seria A"
"11442",2012,"I1","11/09/11","Catania","Siena",0,0,"D",1.65594754917265,1.0514065477408,1,1,0,0,"Seria A"
"11452",2012,"I1","11/09/11","Chievo","Novara",2,2,"D",1.79289302082026,0.922182913075996,1,1,0,0,"Seria A"
"11462",2012,"I1","11/09/11","Fiorentina","Bologna",2,0,"H",1.97519606371972,0.753028424303213,3,0,0,0,"Seria A"
"11472",2012,"I1","11/09/11","Genoa","Atalanta",2,2,"D",1.84691554841242,0.874599938569866,1,1,0,0,"Seria A"
"11482",2012,"I1","11/09/11","Juventus","Parma",4,1,"H",2.19763059037027,0.586434975314607,3,0,0,0,"Seria A"
"11492",2012,"I1","11/09/11","Lecce","Udinese",0,2,"A",1.2370098579938,1.4674361088211,0,3,0,0,"Seria A"
"11502",2012,"I1","11/09/11","Palermo","Inter",4,3,"H",1.05061037639878,1.6674243387589,3,0,0,0,"Seria A"
"11515",2012,"I1","11/09/11","Roma","Cagliari",1,2,"A",2.12069972910285,0.642929230333398,0,3,0,0,"Seria A"
"11522",2012,"I1","17/09/11","Cagliari","Novara",2,1,"H",1.97099933341943,0.764062563920745,3,0,0,0,"Seria A"
"11532",2012,"I1","17/09/11","Inter","Roma",0,0,"D",1.77460077178236,0.951801722349392,1,1,0,0,"Seria A"
"11542",2012,"I1","18/09/11","Atalanta","Palermo",1,0,"H",1.44788537092674,1.25687543332563,3,0,0,0,"Seria A"
"11552",2012,"I1","18/09/11","Bologna","Lecce",0,2,"A",1.77681251700228,0.94528088059026,0,3,0,0,"Seria A"
"11562",2012,"I1","18/09/11","Catania","Cesena",1,0,"H",1.6353909711249,1.06629279795043,3,0,0,0,"Seria A"
"11572",2012,"I1","18/09/11","Lazio","Genoa",1,2,"A",1.91332887070185,0.818736857320838,0,3,0,0,"Seria A"
"11582",2012,"I1","18/09/11","Napoli","Milan",3,1,"H",1.37557881856796,1.32791429165217,3,0,0,0,"Seria A"
"11592",2012,"I1","18/09/11","Parma","Chievo",2,1,"H",1.65911451414217,1.04577184125987,3,0,0,0,"Seria A"
"11602",2012,"I1","18/09/11","Siena","Juventus",0,1,"A",0.813269874533632,1.91607811552464,0,3,0,0,"Seria A"
"11615",2012,"I1","18/09/11","Udinese","Fiorentina",2,0,"H",1.62645745741407,1.08408824931732,3,0,0,0,"Seria A"
"11622",2012,"I1","20/09/11","Novara","Inter",3,1,"H",0.772607086197779,1.96641988365944,3,0,0,0,"Seria A"
"11632",2012,"I1","21/09/11","Cesena","Lazio",1,2,"A",1.14171438857824,1.56051213392887,0,3,0,0,"Seria A"
"11642",2012,"I1","21/09/11","Chievo","Napoli",1,0,"H",1.05119836165243,1.65636299638412,3,0,0,0,"Seria A"
"11652",2012,"I1","21/09/11","Fiorentina","Parma",3,0,"H",1.82110569626673,0.899139175614431,3,0,0,0,"Seria A"
"11662",2012,"I1","21/09/11","Genoa","Catania",3,0,"H",1.857336725107,0.864534171387129,3,0,0,0,"Seria A"
"11672",2012,"I1","21/09/11","Juventus","Bologna",1,1,"D",2.23832129273444,0.543893265147083,1,1,0,0,"Seria A"
"11682",2012,"I1","21/09/11","Lecce","Atalanta",1,2,"A",1.42066682184385,1.28212254597124,0,3,0,0,"Seria A"
"11692",2012,"I1","21/09/11","Milan","Udinese",1,1,"D",1.93357788069146,0.797707368517584,1,1,0,0,"Seria A"
"11702",2012,"I1","21/09/11","Palermo","Cagliari",3,2,"H",1.76709481277881,0.951487292428806,3,0,0,0,"Seria A"
"11715",2012,"I1","22/09/11","Roma","Siena",1,1,"D",2.04783459325546,0.70468332156377,1,1,0,0,"Seria A"
"11722",2012,"I1","24/09/11","Bologna","Inter",1,3,"A",0.998384491114701,1.7156704361874,0,3,0,0,"Seria A"
"11732",2012,"I1","24/09/11","Milan","Cesena",1,0,"H",2.28983478017362,0.51974236908429,3,0,0,0,"Seria A"
"11742",2012,"I1","24/09/11","Napoli","Fiorentina",0,0,"D",1.87811630894329,0.854457927490865,1,1,0,0,"Seria A"
"11752",2012,"I1","25/09/11","Atalanta","Novara",2,1,"H",1.83173166293945,0.884589602474046,3,0,0,0,"Seria A"
"11762",2012,"I1","25/09/11","Cagliari","Udinese",0,0,"D",1.40465912856003,1.30238019683698,1,1,0,0,"Seria A"
"11772",2012,"I1","25/09/11","Catania","Juventus",1,1,"D",0.991146726388354,1.72274906393253,1,1,0,0,"Seria A"
"11782",2012,"I1","25/09/11","Chievo","Genoa",2,1,"H",1.39004840746457,1.3138066507647,3,0,0,0,"Seria A"
"11792",2012,"I1","25/09/11","Lazio","Palermo",0,0,"D",1.79634461210025,0.930476274822877,1,1,0,0,"Seria A"
"11802",2012,"I1","25/09/11","Parma","Roma",0,1,"A",1.25296074186703,1.45207666900129,0,3,0,0,"Seria A"
"11815",2012,"I1","25/09/11","Siena","Lecce",3,0,"H",1.7163236877509,0.995786331248524,3,0,0,0,"Seria A"
"11822",2012,"I1","01/10/11","Inter","Napoli",0,3,"A",1.69673424537686,1.02067460668774,0,3,0,0,"Seria A"
"11832",2012,"I1","01/10/11","Roma","Atalanta",3,1,"H",1.91683765748189,0.819040398682443,3,0,0,0,"Seria A"
"11842",2012,"I1","02/10/11","Cesena","Chievo",0,0,"D",1.45360968753001,1.24575035577402,1,1,0,0,"Seria A"
"11852",2012,"I1","02/10/11","Fiorentina","Lazio",1,2,"A",1.64171030610592,1.07177023160395,0,3,0,0,"Seria A"
"11862",2012,"I1","02/10/11","Juventus","Milan",2,0,"H",1.45995787222471,1.24304592111874,3,0,0,0,"Seria A"
"11872",2012,"I1","02/10/11","Lecce","Cagliari",0,2,"A",1.38382842351781,1.32059657340072,0,3,0,0,"Seria A"
"11882",2012,"I1","02/10/11","Novara","Catania",3,3,"D",1.51773191745141,1.18816727251911,1,1,0,0,"Seria A"
"11892",2012,"I1","02/10/11","Palermo","Siena",2,0,"H",1.75533118088315,0.964644072384193,3,0,0,0,"Seria A"
"11902",2012,"I1","02/10/11","Parma","Genoa",3,1,"H",1.45598297803073,1.24831844104806,3,0,0,0,"Seria A"
"11915",2012,"I1","02/10/11","Udinese","Bologna",2,0,"H",2.03142967021692,0.717369175907684,3,0,0,0,"Seria A"
"11922",2012,"I1","15/10/11","Catania","Inter",2,1,"H",1.07722039139102,1.63574596200008,3,0,0,0,"Seria A"
"11932",2012,"I1","15/10/11","Milan","Palermo",3,0,"H",2.09973843499668,0.657470970867748,3,0,0,0,"Seria A"
"11942",2012,"I1","15/10/11","Napoli","Parma",1,2,"A",2.0989354484416,0.652196258637924,0,3,0,0,"Seria A"
"11952",2012,"I1","16/10/11","Atalanta","Udinese",0,0,"D",1.39006949782538,1.31485131821058,1,1,0,0,"Seria A"
"11962",2012,"I1","16/10/11","Cagliari","Siena",0,0,"D",1.70855822151416,1.0038409718142,1,1,0,0,"Seria A"
"11972",2012,"I1","16/10/11","Cesena","Fiorentina",0,0,"D",1.24037460978148,1.46326742976067,1,1,0,0,"Seria A"
"11982",2012,"I1","16/10/11","Chievo","Juventus",0,0,"D",1.03278965604665,1.67833600946506,1,1,0,0,"Seria A"
"11992",2012,"I1","16/10/11","Genoa","Lecce",0,0,"D",2.02773507439075,0.718294131003651,1,1,0,0,"Seria A"
"12002",2012,"I1","16/10/11","Lazio","Roma",2,1,"H",1.39547080741309,1.31044236953704,3,0,0,0,"Seria A"
"12015",2012,"I1","16/10/11","Novara","Bologna",0,2,"A",1.63875552559035,1.07402795826378,0,3,0,0,"Seria A"
"12022",2012,"I1","22/10/11","Fiorentina","Catania",2,2,"D",1.91376825764527,0.815222852329307,1,1,0,0,"Seria A"
"12032",2012,"I1","22/10/11","Juventus","Genoa",2,2,"D",2.00468154773425,0.735765795100314,1,1,0,0,"Seria A"
"12042",2012,"I1","23/10/11","Bologna","Lazio",0,2,"A",1.10025268270272,1.61218127522725,0,3,0,0,"Seria A"
"12052",2012,"I1","23/10/11","Cagliari","Napoli",0,0,"D",1.28450005162898,1.42697515659824,1,1,0,0,"Seria A"
"12062",2012,"I1","23/10/11","Inter","Chievo",1,0,"H",2.07356687898089,0.682484076433121,3,0,0,0,"Seria A"
"12072",2012,"I1","23/10/11","Lecce","Milan",3,4,"A",0.682601150335454,2.0740891795124,0,3,0,0,"Seria A"
"12082",2012,"I1","23/10/11","Parma","Atalanta",1,2,"A",1.62902091612291,1.07954341035831,0,3,0,0,"Seria A"
"12092",2012,"I1","23/10/11","Roma","Palermo",1,0,"H",1.89618778321774,0.837140602473499,3,0,0,0,"Seria A"
"12105",2012,"I1","23/10/11","Siena","Cesena",2,0,"H",1.7952615703291,0.925268317164582,3,0,0,0,"Seria A"
"12115",2012,"I1","23/10/11","Udinese","Novara",3,0,"H",2.16166206883896,0.610087899047608,3,0,0,0,"Seria A"
"12122",2012,"I1","25/10/11","Juventus","Fiorentina",2,1,"H",1.92872886599662,0.804515276686121,3,0,0,0,"Seria A"
"12132",2012,"I1","26/10/11","Atalanta","Inter",1,1,"D",1.16086956521739,1.54891304347826,1,1,0,0,"Seria A"
"12142",2012,"I1","26/10/11","Cesena","Cagliari",1,1,"D",1.34302923529977,1.35748640613616,1,1,0,0,"Seria A"
"12152",2012,"I1","26/10/11","Chievo","Bologna",0,1,"A",1.84603033006244,0.865477252453167,0,3,0,0,"Seria A"
"12162",2012,"I1","26/10/11","Genoa","Roma",2,1,"H",1.38256305583904,1.32457875991919,3,0,0,0,"Seria A"
"12172",2012,"I1","26/10/11","Lazio","Catania",1,1,"D",1.9403157360948,0.79559891107078,1,1,0,0,"Seria A"
"12182",2012,"I1","26/10/11","Milan","Parma",4,1,"H",2.2892814584841,0.510188446403852,3,0,0,0,"Seria A"
"12192",2012,"I1","26/10/11","Napoli","Udinese",2,0,"H",1.644751101799,1.06540953206657,3,0,0,0,"Seria A"
"12202",2012,"I1","26/10/11","Novara","Siena",1,1,"D",1.468094287874,1.23350411112044,1,1,0,0,"Seria A"
"12215",2012,"I1","27/10/11","Palermo","Lecce",2,0,"H",2.0571900253093,0.698928530133484,3,0,0,0,"Seria A"
"12222",2012,"I1","29/10/11","Catania","Napoli",2,1,"H",1.27945720309075,1.42314038769872,3,0,0,0,"Seria A"
"12232",2012,"I1","29/10/11","Inter","Juventus",1,2,"A",1.43000584898003,1.27195082670623,0,3,0,0,"Seria A"
"12242",2012,"I1","29/10/11","Roma","Milan",2,3,"A",1.30527822690863,1.39542457921973,0,3,0,0,"Seria A"
"12252",2012,"I1","30/10/11","Bologna","Atalanta",3,1,"H",1.40666046523783,1.29109011481899,3,0,0,0,"Seria A"
"12262",2012,"I1","30/10/11","Cagliari","Lazio",0,3,"A",1.40758892314141,1.29499166004419,0,3,0,0,"Seria A"
"12272",2012,"I1","30/10/11","Fiorentina","Genoa",1,0,"H",1.70094087600962,1.01436774855657,3,0,0,0,"Seria A"
"12282",2012,"I1","30/10/11","Lecce","Novara",1,1,"D",1.57004389992609,1.13689609604229,1,1,0,0,"Seria A"
"12292",2012,"I1","30/10/11","Parma","Cesena",2,0,"H",1.83885981623942,0.8741167675501,3,0,0,0,"Seria A"
"12302",2012,"I1","30/10/11","Siena","Chievo",4,1,"H",1.59016256192004,1.10871415614317,3,0,0,0,"Seria A"
"12315",2012,"I1","30/10/11","Udinese","Palermo",1,0,"H",1.91620360460636,0.81568560297958,3,0,0,0,"Seria A"
"12322",2012,"I1","05/11/11","Novara","Roma",0,2,"A",1.03198455830584,1.68787842830133,0,3,0,0,"Seria A"
"12332",2012,"I1","05/11/11","Palermo","Bologna",3,1,"H",1.93533459246815,0.796393309194119,3,0,0,0,"Seria A"
"12342",2012,"I1","06/11/11","Atalanta","Cagliari",1,0,"H",1.64233576642336,1.0667361835245,3,0,0,0,"Seria A"
"12352",2012,"I1","06/11/11","Cesena","Lecce",0,1,"A",1.68949829394667,1.01920889675218,0,3,0,0,"Seria A"
"12362",2012,"I1","06/11/11","Chievo","Fiorentina",1,0,"H",1.35198778554231,1.34546949321745,3,0,0,0,"Seria A"
"12372",2012,"I1","06/11/11","Lazio","Parma",1,0,"H",2.02274705246219,0.720417658163099,3,0,0,0,"Seria A"
"12382",2012,"I1","06/11/11","Milan","Catania",4,0,"H",2.27663525887517,0.511910941407306,3,0,0,0,"Seria A"
"12392",2012,"I1","06/11/11","Udinese","Siena",2,1,"H",2.00013471227383,0.74061344120579,3,0,0,0,"Seria A"
"12402",2012,"I1","19/11/11","Fiorentina","Milan",0,0,"D",1.09161467052199,1.62212753005631,1,1,0,0,"Seria A"
"12415",2012,"I1","19/11/11","Inter","Cagliari",2,1,"H",2.07799762584819,0.678472456210377,3,0,0,0,"Seria A"
"12422",2012,"I1","19/11/11","Napoli","Lazio",0,0,"D",1.63050132126766,1.07842056234672,1,1,0,0,"Seria A"
"12432",2012,"I1","20/11/11","Bologna","Cesena",0,1,"A",1.75300671869549,0.96288273122319,0,3,0,0,"Seria A"
"12442",2012,"I1","20/11/11","Catania","Chievo",1,2,"A",1.75488386945735,0.956624812448083,0,3,0,0,"Seria A"
"12452",2012,"I1","20/11/11","Genoa","Novara",1,0,"H",2.0247856629259,0.725839615406619,3,0,0,0,"Seria A"
"12462",2012,"I1","20/11/11","Juventus","Palermo",3,0,"H",2.16240439163211,0.607249086317659,3,0,0,0,"Seria A"
"12472",2012,"I1","20/11/11","Parma","Udinese",2,0,"H",1.26495726495727,1.43435617206109,3,0,0,0,"Seria A"
